id;user;comment;date;mark;adjectives;polarity
160;jdkraus;"i finally saw this movie and it still has a little bit of a spell on me. i can't really compare ""goodfellas"" to ""the godfather"" because they're two totally different films. goodfellas is shown and told through henry hill (ray liotta) whose only dream was to be a wise guy. the movie follows his journey from starting out as a youth who ran errands to the mob, to being one of the mob's closest members, and his eventual downfall. to cover many of the details in the film, there's much voice-over narration. in many movies, i find that a lot of narration is irritating and at times makes me loose interest in a film since i like to be shown what the film is about, not told. but the narration is a definite exception to this movie because it not only reveals the film as a past event, but also gets into the thoughts and feelings of the main character henry. his girlfriend karen (lorraine bracco), who later becomes his wife, also has her share of voice-over. an essential part to the film is both of their narration since it not only reveals their thoughts in a given scene, but it also develops a strong bond between the two, which later spirals. scorsese's direction (who i think can relate a lot to the film, as person who grew up in new york city) is a key driving force in the film. there are many excellent shots in it that i could probably write a book on them. the one that stands out the most for me is in a scene where henry takes karen on a date. the camera follows them from the car, past a line of people at the entrance, down a flight of stairs, through a kitchen, and into the restaurant where a few waiters set up a table for them to be in the front of the floor show. this is the power of the mob, but everything that has a beginning has an end. i won't give the end of the film away, but the main man ray goes from a real somebody to a nobody, which plays in the irony of the film. he gets it all, but then loses it. another main ingredient in this film is thelma schoonmaker's editing. i have come to call her the greatest film editor of all time, and her work of freeze framing scenes, as well as clean cuts in between scenes are priceless. when it comes to the acting, all are great, but joe pesci is the real master. i recognize him mostly for being in the lethal weapons and home alones, but his skills are put to the test in this film as the likable, yet psychotic tommy. his oscar was well-deserved (the academy got it right for once). ""goodfellas"" though is not a movie for everyone. there's a lot of language (mostly said by pesci) and some strong bloody violence that may shock and disturb viewers. other than that, ""goodfellas"" is definitely one of the greatest gangsters films ever made as well as one of scorsese's best!";22 November 2008;10;['little', 'different', 'only', 'wise', 'close', 'eventual', 'many', 'much', 'many', 'loose', 'definite', 'main', 'essential', 'strong', 'key', 'many', 'excellent', 'most', 'few', 'main', 'real', 'main', 'thelma', 'great', 'clean', 'priceless', 'great', 'real', 'lethal', 'likable', 'psychotic', 'right', 'strong', 'bloody', 'other', 'great', 'good'];0.2810631572728346
161;anselmdaniel;this review contains spoilers. goodfellas premiered in 1990. the movie is directed by martin scorcese and stars ray liotta robert de niro, and joe pesci. the movie follows three men in the criminal underworld that they want to ascend. the movie follows these three characters as they traverse the criminal world across the 145 minutes of running time. goodfellas is a masterpiece movie by martin scorcese. the movie is incredibly well directed. martin scorcese should deserve a lot of accolades for directing this movie so well. every scene in this movie has a nice rewatchability to it. these scenes take on a new meaning on multiple watches. this is also helped by the highly energetic style of the directing. the entire movie moves at a fast pace and there is never a dull moment. even the scenes that are more on the quiet side are directed in an interesting way to bring out the best in the actors. the three main leads in ray liotta, robert de niro and joe pesci do a phenomenal job in this movie. ray liotta plays henry hill as he climbs the ladder of the mafia. it is fun to watch henry as he lives a criminal life and interacts with characters played by the other two leads. every scene that has any of these leads is well-acted and directed. joe pesci plays a hot-headed mobster in tommy devito. this character is incredibly memorable. joe pesci absolutely puts in a performance of a lifetime into the character of tommy devito. the story in this movie is rather simple to follow and has many fun twists. the entire movie is narrated by henry hill and incredibly well edited as said before, this is a movie that does not have a dull moment. much of this is owed to the editing, directing, and acting. the story has no problems showing loads of gore and unpleasant scenes to the audience. this is expected from looking into a mobster's life. the movie does not only focus on crime. it also focuses on the home life between henry and karen. this drama that arises from the life of crime is engrossing to watch. i highly recommend goodfellas. grade: a;24 November 2018;9;['criminal', 'criminal', 'nice', 'new', 'multiple', 'energetic', 'entire', 'fast', 'dull', 'quiet', 'interesting', 'good', 'main', 'phenomenal', 'criminal', 'other', 'memorable', 'simple', 'many', 'entire', 'dull', 'much', 'unpleasant'];0.0793044077134986
162;qormi;"let me start off by saying that the movie was terribly downgraded by the use of narrative throughout. scorcese did the narrative technique five years later with casino and it ruined the film. imagine hat a mess the godfather or scarface would have been with wall-to-wall narrative. so unnecessary and it takes away the feel of the movie. it's actually a crutch. that said, liotta turned in a best actor oscar worthy performance.i don't think he was even nominated. peschi deserved his oscar for best suppoting actor. both guys were intense and turned in flawless performances. deniro, oddly enough, turned in a sub par performance. his character was very understated and showed noting of the deranged killer he was to have portrayed. lots of great scenes and period pieces. the rock n' roll soundtrack worked well. lots of tunes from the rolling stones' 1972 album, ""exile on main street"", as well as other stones songs. but oh, what could have been. take away the narrative and allow the characters to develop within the context of the film and it's a classic.";25 June 2012;7;['unnecessary', 'good', 'worthy', 'good', 'intense', 'flawless', 'understated', 'great', 'rolling', 'main', 'other'];0.3749999999999999
163;owen-watts;scorsese's sprawling gangster epic from the dawn of the 90's is a touchstone for the genre and a bewilderingly detailed piece of film-making. it is hard to mentally extricate it from the times in which it was made and the jarring titles, 60's throwback freeze-frames and lurching structure are difficult to contextualize with what came immediately after. what's more - the queasy masculinity and brazenly unapologetic glorification of it all may be challenging and relatively authentic but karen's quickly discarded alternative commentary is a weird choice. obviously though - it is a classic and a hell of a ride and pesci's terrifyingly wiggy tommy shines like a diamond.;2 May 2021;7;['detailed', 'hard', 'jarring', 'throwback', 'difficult', 'more', 'queasy', 'brazenly', 'unapologetic', 'authentic', 'alternative', 'weird', 'wiggy'];0.0180555555555555
164;Geeky Randy;"classic gangster flick adapted from co-screenwriter nicholas pileggi's 1987 non-fiction book wiseguy about henry hill (ray liotta) and his friends working their way up through the lucchese crime family, and the benefits and consequences that await them. after all these years, it's still all around excellent. truthfully, it breaks the show-don't-tell rule several times, what with iconic scenes and a flawless soundtrack getting drowned out by voice-over way too frequently; but, hey, if someone were to ever reinvent the wheel, it's only right that it'd be scorsese. *** (out of four)";15 May 2015;10;['classic', 'non', 'fiction', 'lucchese', 'excellent', 'several', 'iconic', 'flawless', 'right', 'scorsese'];0.4920634920634921
165;Christian_Dimartino;director martin scorsese has a specialty when it comes to doing movies. his true specialty is mob movies. goodfella, though most people call it his best, isn't my favorite of his. but it is a great film, filled with great performances, and many memorable things about it. goodfellas is the true story of henry hill(played by ray liotta)and how he brings himself up to the higher mob levels. joe pesci and robert de niro plays some wise guys too. the film also shows his marriage and how it falls down. scorsese is a master with mob movies. i mean this is the man who did casino, the departed, gangs of new york, and i think there are others. maybe i'm wrong. casino was my favorite of his films. but goodfellas is a great film too. goodfellas was nominated for best picture. it probably should've won. though i can't remember what else came out that year. the performance by joe pesci and whoever plays liotta's wife are terrific. goodfellas is very interesting, and real. my family is italian, so i also find this movie to be believable. trust me, we're not in the mob. though everyone thinks my dad is. goodfellas is almost the greatest mob movie ever made. but barely doesn't make it. still a great film though. goodfellas: a+;13 June 2010;10;['true', 'most', 'good', 'great', 'great', 'many', 'memorable', 'true', 'high', 'wise', 'wrong', 'great', 'good', 'terrific', 'interesting', 'real', 'italian', 'believable', 'great', 'great'];0.4715789473684211
166;auuwws;goodfellas was a factor in the inauguration of martin scorsese, one of the most important gangster film directors, and served as the starting points for promising actor ray liotta at the time in starring roles and a direct reason for awarding joe pesci the only oscar in his career for his brilliant embodiment of the sadistic and crazy gangster tommy de vito;18 October 2020;9;['important', 'direct', 'only', 'brilliant', 'sadistic', 'crazy'];0.1599999999999999
167;PersianPlaya408;this is scorsese's masterpiece. thought of by many as his best film ever, i can see why. the film based on pileggi's book about henry hill (liotta) and his buddies jimmy conway and tommy de vito's quest to move up the mob hierarchy as they commit a robbery and then start to kill people involved in it. henry seems to be having a great time but is affected negatively both in his personal and business life because of his two lose cannon friends. scorsese does a brilliant job adapting this to the screen and produces one of the best directed and written films ever with goodfellas. with amazing cinematography from michael ballhaus, and very good editing from thelma schoonmaker and james y kwei, this film is a classic and one of my favorite films of all time. imdb rating: 8.8. my rating: 10/10;29 July 2008;10;['many', 'good', 'great', 'personal', 'brilliant', 'amazing', 'good', 'thelma', 'favorite'];0.5875
168;yenlo;outstanding script, dialog, soundtrack, screenplay, directing, editing, and of course top caliber outstanding performances by every single person who appeared in this motion picture. perhaps the best movie of the 90's martin scorsese pitches a perfect game with this masterpiece.;19 November 1999;9;['outstanding', 'top', 'outstanding', 'single', 'good', 'perfect'];0.5214285714285715
169;Maniac-9;"goodfellas is a movie directed by martin scorsese based on a true story about henry hill who's a former gangster turned informant. the movie stars ray liotta, robert deniro, joe pesci, lorraine bracco and paul sorvino. hilarious interaction between all of the characters especially with joe pesci's character with the whole ""am i some kind of a comedian, here to entertain you"" scene. the movie covers a crew of mobsters who pulled off some of the biggest heists in history ripping off the idelewild airport among other things. the movie begins in 1955 when henry was just a kid and originally started to make connections with the crime family run by paul sorvino's character and ended in 1980 when hill was busted with cocaine.";2 February 2012;10;['true', 'former', 'hilarious', 'whole', 'big', 'idelewild', 'other'];0.1541666666666666
170;rajdoctor;"i have been looking at the top 100 movies list of imdb and it is becoming so disappointing. the top 6 movies are of crime, murder, action and mafia. casablanca is the only movie that is of its own category standing out alone at 7th place; but this time i at looking at goodfellas at spot 17 - all time great movies. the story is based on true events and characters from a novel named ""wise guy"" written by crime reporter nicholos pileggi. it is about this boy henry hill born (ray liotta) in 1943 in a poor working class family who wanted to be in a gang since his boyhood because that gave him freedom, money, and respect from people. he joins hands with tommy devito (joe pesci) and jimmy conway (robert de niro). this trio starts by hijacking, stealing and selling goods from huge truck loads. once arrested hill starts dealing in drugs in prison and when out continues to do so. in the end, with difficult times, of police after him, with new enemies and having difficult times with his wife karen (lorriane bracco) he decides to be an informant to avoid prison sentence and gives in most of his gangster friends good fellows! the movie is directed by martin scorsese, who like tarantino has earned his reputation with cold blooded killing of people and mafia movies. he directs the movie well in all departments and combines with ample social, family and drama scenes to balance the dark narrative. all the actors have acted well, but the best in the lot is joe pesci who has played the weird cranky character of tommy with such conviction that it should be remembered just for its sheer portrayal of characteristics. ray liotta who gets to play the central character is okay and his career till date shows that he has lost himself into mundane small roles. robert de niro is as good as ever and shows his brilliant insight to understanding deep dark characters he loves to play. the movie progresses from 1950 till 1980s and martin captures all those eras with much ease and details. even though his movie is in the top 20 list - lately, seeing many of these mafia movies i do not feel that much excited. it has become routine and mundane for me to watch the cold killings, glorifying killings, blood everywhere showing crazy characters who pull out gun at any point to shoot someone. i feel sick at times for the world and the good directors who have not got over showing it on big screen. just a trivia, henry hill is still alive but suffering depression and fighting alcoholism and spends most of his time in rehab centers. (stars 7 out of 10)";4 August 2007;7;['top', 'disappointing', 'top', 'only', 'own', 'great', 'true', 'wise', 'poor', 'huge', 'difficult', 'new', 'difficult', 'most', 'good', 'cold', 'blooded', 'ample', 'social', 'dark', 'good', 'weird', 'cranky', 'such', 'sheer', 'central', 'okay', 'mundane', 'small', 'good', 'brilliant', 'deep', 'dark', 'much', 'top', 'many', 'excited', 'routine', 'mundane', 'cold', 'crazy', 'sick', 'good', 'big', 'alive', 'most'];0.1170019005384858
171;Peach-2;i believe that goodfellas is martin scorsese's greatest film. this movie is a film fan's dream come true. the acting is brillant. ray liotta is terrific as henry hill and robert de niro is great as jimmy the saint. joe pesci deserved his oscar for a brillant and terrifying performance. scorsese is the greatest film-maker of his generation and he has made alot of great films. goodfellas tops them all. the way the camera moves, the way the narration grabs you and pulls you in and the characters themselves, top notch film-making at it's best. i loved this movie from the first minute to the last. i especially loved the ending where liotta is running around doing his errands and snorting cocaine the whole time. scorsese injects into his film style the paranoia that liotta's character is feeling. in the process making our heart race at the same time. this is a great film and it is highly recommended.;15 December 1998;10;['great', 'true', 'brillant', 'terrific', 'great', 'terrifying', 'great', 'great', 'top', 'notch', 'good', 'first', 'last', 'whole', 'scorsese', 'same', 'great'];0.3571428571428571
172;RossRivero99;martin scorsese's goodfellas is an epic historical mob film which is similar to bugsy, and american gangster. the movie tells the story of how henry hill (played by ray liotta) and his mob friends jim conway (played by robert de niro), tommy de vito (played by joe pesci), and paul cicero (played by paul sorvino), ended up working their way up through the mob hierarchy. what martin scorsese tries to show not only how the mob underworld, but he also tries to show us how brutal the mob can really be against their own crime family members. also without question martin scorsese is one of the world's greatest film directors, thanks to great movies like gangs of new york, the aviator, and his oscar wining turn for the departed. both joe pesci and ray liotta give the best performances of their careers in scorsese's well done mob picture. and another thing scorsese tries to show us in this movie is the conflicts between henry and his wife karen (played perfectly by lorraine bracco). this was a mob movie achievement and of what i thought was an absolutely great movie.;17 May 2014;10;['epic', 'historical', 'similar', 'brutal', 'own', 'great', 'great', 'oscar', 'good', 'scorsese', 'great'];0.3249999999999999
173;PeterMitchell-506-564364;goodfellas is one of the best mafia films you'll ever been blessed to see in your lifetime, right down to the letter in terms of acting, directing, but especially scripting. i have this fantastic script in book form, where the film honors the script one hundred percent. goodfellas is quite a scary movie in terms of it's character's attributes, the main one being pesci's, his tommy, played with such a haunting ferocity. this is the most scary performance i've seen in a mafia film. he makes the character he played in casino, nicky santori, look tame, although the the two bare some resemblances, especially in the violence and recklessness department. the story is told through the eyes of mafia figure, henry hill, played superbly by ray liotta, his most notable performance, when the mentioning of this actor's name comes up. hill who died a while back, had described the mafia as a dark and terrifying world as seen through this brilliant film. it's through his eyes we meet these characters, like jimmy the gent, conway, de niro excelling himself again, and also paul sorvino as paulie cicero, a sicilian godfather less threatening cause of his laid back manner, but looks can be deceiving. we move through henry's wannabe mafia type, from childhood, that had him skipping school, subjecting him to a whacking from his father here and there, right through to his two incarcerations, where after getting out of the second one, thanks to his mother in law who puts up bail, he is soon making a deal of immunity. reasons. one, his wife (bracco) who goes to see deniro is pointed towards this alley where all these coats are hanging. should she go in there? no, why? cause she'll probably get whacked. she options to quickly take off instead. to me, this was the most terrifying moment in this near two and a half hour film. two, the other reason, deniro asks liotta to whack a guy down in miami, and knows that if he accepts this, he won't came back alive. death is shown so cheaply here, where if you don't do the right thing, the probability of living is null. one of the hoods, stax, played by samuel l jackson in one of it's memorable bloody scenes, is one such an example, where a montage of other victims follow. goodfellas has some real bloody moments, one involving a connected guy who's celebrating, getting out, on henry's hill's actual birthday, where his mouth earns him a helluva of a bashing, followed by a freshly dug grave. when it comes to violence, this movie is uncompromising, but these thugs existed. again at goodfellas's end, as to hill's living arrangements, once more we see that crime just doesn't pay, but it pays bloody well to seen this 1990 classic.;13 January 2013;9;['good', 'fantastic', 'scary', 'main', 'scary', 'nicky', 'tame', 'bare', 'recklessness', 'notable', 'dark', 'terrifying', 'brilliant', 'sicilian', 'threatening', 'wannabe', 'second', 'terrifying', 'half', 'other', 'alive', 'right', 'null', 'memorable', 'bloody', 'other', 'real', 'bloody', 'connected', 'actual', 'more', 'bloody'];-0.0950396825396825
174;WriterDave;"if you hate mob movies, or hate scorsese, then you probably won't be able to sit through this. but for the rest of us out there, this is arguably one of the best films of the 1990's, possibly one of the best of all time, and without a doubt one of the most influential films of the past twenty years. every mob movie/underworld saga/generational tale/crime thriller from ""pulp fiction"" to ""boogie nights"" to ""blow"" (which played like the tv movie version of a great scorsese flick) to tv's ""the sopranos"" owes a debt to this film. scorsese was at the top of his game here, and what makes this film stand tall above all other movies of this ilk (including scorsese's own ""casino""--a great film in its own right) is that there is an overwhelming visceral charge to the film that makes it all seem so enjoyable despite the onslaught of blood, foul language, and unsavory activities. you are made to believe that these gangsters were having the time of their lives. so too were scorsese and pals in making the film. and lastly, so too are we the audience in watching it all. everything came together in this film so perfectly the viewer is left feeling oddly giddy amongst all the true life bloodshed. this sense of ""fun"" is the one thing that his recent ""gangs of new york"" was missing, and may be what keeps that film from being ranked as one of the all time greats. as for the acting, pesci is all at once hilarious and scary. de niro is at his best. and liotta gives a career defining performance (only in the recent ""narc"" has he been able to recapture some of this magic). as for some of the finer details, i dare you to find a movie that makes better use of popular music or steady-cam shots. the cinematography, editing, set designs and costumes (that traverse the varied stylings of the 1950's , 60's, 70's and early 80's) are all pitch perfect. is there a better scene than when liotta takes lorraine braco to the copacabana for the first time and introduces her to the perks of gangster life while ""and then he kissed me"" plays on the soundtrack? will you ever be able to listen to ""layla"" without thinking about mob hits and a frozen body in a meat truck? all these things, a communion with the audience (here we share scorsese's joy both in making a film and in our watching it), top-notch production values, great performances, and a lasting influence on later films are the earmarks of a great movie, the pinnacle of a great director's career, and one of the greatest films of all time. ""goodfellas"" may never reach the mythical status ""the godfather"" saga did, but as great films like this are becoming few and far in between, it makes you believe in the myth of the ""greatest film of all time."" maybe it is, most likely it isn't, but we the audience for a brief moment, maybe for just one scene, are pretty much convinced this is it.";13 July 2003;10;['able', 'good', 'good', 'influential', 'past', 'generational', 'great', 'scorsese', 'tall', 'other', 'own', 'great', 'own', 'overwhelming', 'visceral', 'enjoyable', 'foul', 'unsavory', 'scorsese', 'giddy', 'true', 'recent', 'hilarious', 'scary', 'good', 'recent', 'able', 'fine', 'well', 'popular', 'steady', 'varied', 'early', 'perfect', 'well', 'lorraine', 'first', 'able', 'frozen', 'top', 'great', 'later', 'great', 'great', 'great', 'mythical', 'great', 'few', 'great', 'likely', 'brief'];0.4168981481481483
175;OriginalMovieBuff21;"amazing is the one and only word to say for this film. i have always thought that goodfellas was one of the greatest films ever made and set a landmark in the 90's or even in movie history. i bought goodfellas last week and i got to watch the film a couple days ago. i really just couldn't lay my eyes off the film and everything about it was just simply worth watching. the acting was excellent, ray liotta, robert deniro, joe pesci, lorraine bracco, and other actors did great and almost all of the characters they portrayed were 100% accurate. the camera-work also was brilliant and martin scorsese does a beautiful job by putting excellent camera shots in his films and i give him high credit for that. the soundtrack too is one of the best soundtracks ever made and the song ""layla,"" put chills down my spine of how great this song fitted the film. overall, martin scorsese made his best film in my opinion and him and nicholas pileggi made an excellent and sharp script that made this, the greatest mob film still today. hedeen's outlook: 10/10!! **** a+";11 April 2005;10;['amazing', 'only', 'great', 'last', 'worth', 'excellent', 'other', 'great', 'accurate', 'brilliant', 'beautiful', 'excellent', 'high', 'good', 'great', 'good', 'excellent', 'sharp', 'great'];0.5557894736842105
176;saadanathan;"from the first words henry hill says at the opening sequence of ""goodfellas"" you are immediately attached to the movie. the classic story of gangsters rising to power in america just to fall apart. this kind of plot has repeated itself many times before in other gangster movies: ""blow"", ""casino"", ""the irishman"" and more. but martin scorsese nailed it the best. the movie has became since then a pop culture movie and a ""must watch"" film for all those who are film buffs. the characters are simply amazing and classic: ray liotta does a great work with his character and tells his story with expression and voice over, robert deniro is awesome, he is the perfect actor for playing a mob gangster along with pacino. joe pesci steals the show with his performance and has the best lines in the entire movie. also many of the actors in the film became later on actors on the show ""the sopranos"". the soundtrack is great. my favorite sequence is the one with the song ""layla"" by derek and the dominos. overall this is one of scorsese's best films along with ""taxi driver"" and ""the departed"". most people will remember this film for its catchy tone and how attempting it is. way different from ""the godfather"", that has a dark vibe of a movie. ""goodfellas"" is more funny, attractive and stunning. these are wiseguys we're talking about here!";27 May 2020;9;['first', 'classic', 'many', 'other', 'more', 'good', 'amazing', 'classic', 'great', 'awesome', 'perfect', 'good', 'entire', 'many', 'great', 'favorite', 'good', 'most', 'catchy', 'different', 'dark', 'funny', 'attractive', 'stunning'];0.4634057971014492
177;Horror-yo;"you read around and you see ""joe pesci's best performance"", ""masterpiece"", ""scorsese at his best"", ""classic mobster movie"", ""cinematographic perfection""... seriously these people are just mad. this is literally as follows: this guy shoots this guy, that guy shoots that guy, then this guy shoots this guy, for no reason, then this guy shoots that guy...i swear it just goes on and on. there's absolutely nothing that isn't linear, flat and dull about this film, it's just event after event, nothing subtle, ever, nothing about the state of mind of the characters, human condition, interesting dialog, nothing nothing nothing. de niro is okay but widely anonymous. liotta overplays a bit. pesci's character is embarrassing (i know it's a biography, but still). it's interesting really because it shows all people want is mafia violence, they just like to watch the event of homicide, doesn't matter how/where/who/when... it's looooooooooooong. it never ends. and it's so incredibly irrelevant. i tried to see the good about it. nahh....nah this is just garbage. and of course scorsese picks the easy way out choosing to make this: just pick a mobster's real life story, put 3 renowned actors, write a dull screenplay, and film it. everybody will love it: it's got de niro, violence, mafia atmosphere, and the name scorsese. this is just disgustingly bad taste.";31 March 2016;3;['good', 'scorsese', 'good', 'classic', 'cinematographic', 'mad', 'linear', 'flat', 'dull', 'subtle', 'human', 'interesting', 'okay', 'anonymous', 'embarrassing', 'interesting', 'looooooooooooong', 'irrelevant', 'easy', 'real', 'dull', 'bad'];0.0391666666666666
178;oOoBarracuda;"""as far back as i can remember i always wanted to be a gangster."" every single time we had to do the pointless and awkward introduction in my undergrad classes, henry hill's opening monologue was always my response. this achieved a couple goals for me, i avoided having to actually articulate the fact that i wanted to run for office, and i also got to see if there were any hidden cinephiles scattered around me. it never really worked; occasionally i would find another fan of the film, but never someone with a broad film taste who didn't suggest we watch scarface as a double feature with goodfellas. martin scorsese, one of the kings of new york settled on adapting the novel by nicholas pileggi following the life of henry hill as he rose to prominence in the brooklyn mafia. starring robert de niro, ray liotta, and joe pesci, goodfellas is the work of a true auteur in top form and has remained a mafia classic 27 years after its release. growing up in a modest home with blue collar parents, henry hill saw a way to make everything he had ever wanted his. henry saw how the ""wiseguys' in his neighborhood lived, and wanted to be like them and have the freedom to go anywhere they wanted while wearing the best clothes and constantly having hundred dollar bills to flash. henry started small as a child then a teenager, along with his friend tommy devito (joe pesci) advancing in the mafia with each passing year. learning the ins and outs, the rules and orders, the intricate details of the mafia--like only one could see from the inside, henry had no problem paying his dues and earning his place. when henry is really initiated and deemed worthy of meeting the higher ranks, he is introduced to jimmy conway (robert de niro). conway, hill, and devito become something of a dream team executing some of the biggest robberies and hijackings the country had ever seen. henry's life comes crashing down when he's ""pinched"" and must take the fall for a crime. while in jail, hill enters the drug trade making more money at less of a split than he ever had before. after his jail sentence is complete, mob boss paul cicero (paul sorvino) assures henry that he will be fine in the mafia once again. he understood that henry had to deal in drugs to keep himself and his family afloat while in prison, but he has to give that up as paulie isn't involved in the drug trade. living better than he ever had before, however, meant that hill had no intentions of leaving the drug trade behind. staying involved in drugs and becoming an addict himself got hill into a world of trouble and the only way he can get out is by bringing about the downfall of the two people closest to him, the two he had spent nearly his whole life with, jimmy and tommy. in an expert maneuver, martin scorsese begins in the middle of the story, then traces to the beginning through the end. the story structure of goodfellas is one to marvel at, and certainly one that wouldn't have been so flawlessly executed without director martin scorsese. goodfellas is so engaging that i can't tell you how many times i've seen it, and yet, if i walk into a room in which it is playing i will watch until the end. from the perfect execution of the introductory scenes, which are often a rather boring part in other films, to the brilliant in-depth character development, goodfellas is a film to study for its narrative. an astute viewer is given such a complete glimpse into the men's lives that one can see where the character's failings exist that will eventually bring them down. some of the best tracking shots in cinema history are contained within goodfellas. the one fans of the film love to discuss are the scene in which henry and his eventual wife are shown across the street as their car is getting parked and followed by the camera all the way in through the kitchen then through the front of the restaurant. it's a beautiful shot lasting two full minutes, and that's just one example of directorial prowess concerning tracking shots. my personal favorite occurs during the scene in which the audience is introduced to the mafia members. the camera slides down the length of the bar as we learn the names of those in the brooklyn mafia as well as certain character traits they possess. one of my favorite parts of the film is the way its narration changes seamlessly between henry and karen hill. we go from hearing henry's voice then his wife's, then back to henry's voice again all the while changing the point of view but the audience never misses a step and the narrative is never sloppy. put simply, goodfellas is a master class in filmmaking from a director who is no stranger to making classic films. goodfellas on its own would be enough for any director to hang their hat on, but the fact that the same director was also behind raging bull and taxi driver speaks to the greatness of martin scorsese. i'll never get over what happened to tommy, though.";19 June 2017;10;['single', 'pointless', 'awkward', 'broad', 'double', 'true', 'top', 'classic', 'modest', 'blue', 'good', 'small', 'intricate', 'worthy', 'high', 'big', 'more', 'less', 'complete', 'fine', 'only', 'close', 'whole', 'engaging', 'many', 'perfect', 'introductory', 'boring', 'other', 'brilliant', 'astute', 'complete', 'good', 'eventual', 'beautiful', 'full', 'directorial', 'personal', 'certain', 'favorite', 'sloppy', 'classic', 'own', 'enough', 'same'];0.1885089285714285
179;johnnymonsarrat;"i admit it; i'm an action movie guy. so a film about the mafia should be right up my alley. but i'm often turned off by dramas. it's not that i don't respect those who like fine art. i do. but personally, i lack the sophistication or training to appreciate the makeup or sets or choreography if the plot is awful and the characters unlikeable. that's what gets in my way when i watch goodfellas, which i've seen twice now but couldn't get through it the 2nd time. the protagonists are nasty and i couldn't identify with them. this is the same thing that turned me off watching ""pulp fiction"". superb acting, story, some real drama -- but how ugly and why would i want to watch this? who should see this film: -- art types / drama lovers: a must-see -- action movie types who don't mind when the protagonist is violent and awful sorry, but at least i've stated some real reasons for giving goodfellas only a 4 out of 10.";27 May 2002;4;['fine', 'awful', 'unlikeable', 'nasty', 'same', 'real', 'ugly', 'violent', 'awful', 'sorry', 'least', 'real'];-0.4983333333333332
