id;user;comment;date;mark;adjectives;polarity
358;parker-53094;i can't believe this movie only ranks 6th overall for best ranked movies. the dark knight, godfather and shawshank redemption were ranked higher. wow. i don't really know what to do with that. the dark knight? a frickin batman movie!! gotham city ? lol. shawshank redemption? ok, that one should fall somewhere in the top 20. but #1? whatever...i digress in disgust and bewilderment. the topic at hand: schindler's list is a movie that cannot be improved upon. i never say that about a movie. this movie has the hand of god all over it. it matters not what spielberg's faith is or how strong his faith is. god will use who he will use. this movie is a blessing. this movie is also the hardest movie i've ever watched. it tells a story that needed to be told unsparingly and without omission of important often gory details. you don't short change this topic. this movie will crack your heart in half. never seen a movie that hurt so bad. but that's the holocaust. dialing back the horrors of the holocaust in a movie portraying the holocaust is the telling of a lie by omission of the entire historical truth. spielberg told no lies. he allowed the truth to unfold freely. this movie's historical accuracy is refreshing. this is spielberg's very best work. the period details are an indication of the thought, effort and professionalism that went into this movie. the screenplay is at the very least genius. the casting could not be improved upon. liam neeson was phenomenal, as was ben kingsley and ralph fiennes. even the b actors deserved awards for their acting in this movie! at least a dozen of them. the historical portrayal in this movie was so rich you become transported back in time as this movie unfolds and draws you in. very few movies that render historical accounts as a central theme are able to accomplish this. again, this attests to the screenplay. i can think of no better account of the holocaust than this movie. this includes any of the reading material i've been exposed to, museums i've visited, college courses i've taken pertaining to this profoundly heavy subject. i've been to the holocaust museum in dc, i've read the rise and fall of the third reich. this movie is a bit more. many movies strive to convey a moral message. too many do this on false premises, with a bias intertwined, slaved to a political narrative all too often adopted by an acutely immoral hollywood. this movie has neither the time nor the place for that nonsense. this movie beautifully displays the true good in some people right alongside the horrid wickedness of others. this movie is about humanity and the lack of humanity. you will weep watching this movie! let the tears flow! they are deserved! each of us carries within us at least a little bit of inhumanity in us. this movie shows us the great risk and passion one man actually put forth in an endeavor to defeat some of the worst inhumanity of modern times. i only wish they'd make a similar movie about stalins massacares and those of mao. wish there was an eleventh star. this movie earns it without breaking a sweat.;2 September 2020;10;['good', 'dark', 'dark', 'lol', 'top', 'strong', 'hard', 'important', 'gory', 'short', 'bad', 'entire', 'historical', 'historical', 'refreshing', 'good', 'least', 'phenomenal', 'ralph', 'least', 'historical', 'rich', 'few', 'historical', 'central', 'able', 'well', 'heavy', 'third', 'more', 'many', 'moral', 'many', 'false', 'political', 'immoral', 'true', 'horrid', 'least', 'little', 'great', 'bad', 'modern', 'similar', 'eleventh'];0.0969791666666667
359;YellowManReanimated;"after helping to pioneer the blockbuster in the '70s and '80s with films such as jaws, close encounters of the third kind, raiders of the lost ark and e. t., spielberg took an extremely unexpected turn in the '90s by making this hard-hitting, powerful drama about a man's unique transformation in the midst of the holocaust. oskar schindler, played by liam neeson, is a failed german industrialist on the make. he travels to poland in order to exploit the opportunities created by the marginalisation of the jews who live there and the impending legislation which will make it illegal for them to own their own businesses. schindler wants to set up a factory which will help to produce munitions for the war but he has no capital, nor does he have any particular business acumen. what he does have, however, is charisma and an innate ability to charm and ingratiate himself among the people who possess what he is lacking. so, he makes an offer to a couple of jewish businessmen: he will enter into a partnership with them, they will provide the money and the expertise, he will provide an acceptable aryan face to front the venture. after a lot of reluctance, the proposal is accepted and schindler is up-and-running. initially he is able to be all things to all people: a friend to the jews, as they are making his scheme possible; a friend to the nazis, as he needs their permission in order to continue operating. however, placing himself so squarely between the perpetrators of mass genocide and the victims of that genocide eventually forces schindler to reflect on the horrific brutality that is being carried out around him. he evolves, genuinely and convincingly, from being a shallow, carefree individual to a concerned businessman to, eventually, being a genuine campaigner and inspiring political operator in the cause of defending as many jewish lives as possible. neeson plays the title role with both grace and deep compassion and he is deservedly revered for his performance. ralph fiennes also ought to be mentioned for his commitment to the portrayal of sadism and casual psychopathy as nazi officer amon goeth. the cinematography is timeless and crisp. the scenes we are shown are at times brutal and distressing (any film covering this topic must of course include such scenes). however, what makes this film an enduring classic is that it finds light amidst the darkness, it finds hope amidst the depths of despair. i've heard this film criticised as being a film about success when it is supposed to be covering the greatest of human failures; i disagree with this. this film explains how, as a human race, we find a way to continue existing despite the horror and destruction that we are capable of causing. it reminds us that evil exists but not at the expense of all else. schindler represents the person within us who, despite initial appearances, is capable of genuine heroism. it's at our moments of deepest darkness that we most require a light to shine. schindler's light shone during a time of insanity and barbarity. in summary, spielberg does not ignore the darkness, his genius is that he is also able to find space for the light.";15 November 2021;9;['such', 'close', 'third', 'unexpected', 'powerful', 'unique', 'german', 'impending', 'illegal', 'own', 'particular', 'innate', 'jewish', 'acceptable', 'able', 'possible', 'mass', 'horrific', 'shallow', 'carefree', 'concerned', 'genuine', 'inspiring', 'political', 'many', 'jewish', 'possible', 'deep', 'ralph', 'casual', 'crisp', 'brutal', 'distressing', 'such', 'great', 'human', 'human', 'capable', 'evil', 'initial', 'capable', 'genuine', 'deep', 'able'];0.0452380952380952
360;mitch-bulfin;schindler's list is a silhouette of creativity and a real live portrait of the events that went on during world war ii. what's great about it is that you have to go back to it a million times over to truly understand it. the magnitude of something that great is not easily discovered nor explained. <ul><li>mitchell bulfin</li></ul>;10 March 2020;8;['real', 'live', 'great', 'great'];0.6015151515151516
361;r-89491;for 1993 and beyond, it was a masterpiece. of course, for now, it is still a fairly classic movie about world war ii.when i took a course about movies, i i will still hear the teacher mention it, but i have seen a lot of movies about world war ii, i think this movie is not far beyond other similar movies.;12 April 2020;8;['classic', 'other', 'similar'];0.0138888888888888
362;The_Depressed_Star_Wars_fan;this is a masterpiece. that statement could not be more true. liam neeson and ben kingsley are great as oskar schindler and itzhak stern. every one is great in there roles. steven spielberg's directing is absolutely fantastic. much like the rest of the film. the black and white really gives the movie a good old like feel. this movie is in fact very long, actually i think it's more than 3 hours, but it is still incredibly great. it might not be the best movie ever made but don't be fooled it is in the top 10. the story is.......well i guess i can't say anything about the story because of the fact that it really happened. well all in all this is a great movie. i highly recommend you see it.;17 April 2010;10;['true', 'great', 'great', 'fantastic', 'black', 'white', 'good', 'old', 'more', 'great', 'good', 'top', 'great'];0.4833333333333334
363;anandrajeev979;no words can praise this movie and neither no words can describe the suffering of the people. i cannot even say about imagining it since there is no way other than the survivors who understand what was it like then. just wan to say , watch this beautiful and incredibly powerful and moving movie. the colour choice was perfect. just watch thsi , it is long but it is worth every second of your time.;21 June 2017;10;['other', 'wan', 'beautiful', 'powerful', 'perfect', 'long', 'worth'];0.2964285714285714
364;t-81966-84968;a movie that will shock the soul on the plot of bold feelings and relatively introverted without any emotional or can be emotional dialogue but can quietly make people cry after watching the heart can not calm for a long time. from the transition of the girl in red to the fact that schindler was willing to give all he had for more than 1,000 jews, this is undoubtedly the softness and authenticity of human nature that was gradually released in time.;5 April 2020;8;['bold', 'introverted', 'emotional', 'emotional', 'long', 'willing', 'more', 'human'];0.1476190476190476
365;JohnLennon1985;since before i could remember, i have had an interest in world war ii. when we began to learn about it, i was even more interested. then i heard about schindler's list. sure, i've heard the title before. i just didn't know what it was about until high school. never bothered looking it up. then i saw it. spielberg has never made a movie this good. ever since star wars episode i, i've always been a liam neeson fan... and i feel this was his best performance ever. ralph fiennes was good at making me hate him (hard to believe that's the same guy who i thought was cool from the avengers). this movie makes you wonder why. why would the nazi party go through such great lengths just to make jews suffer? the only difference is the difference in beliefs. was it that they needed someone to blame for the depression? but why the whole religion? i've been asking these questions before i saw this movie, and this movie doesn't answer them... perhaps we never will know the answers. this movie is really good. i give it a 15/10.;5 October 2002;10;['interested', 'high', 'liam', 'neeson', 'good', 'ralph', 'good', 'hard', 'same', 'cool', 'such', 'great', 'only', 'whole', 'good'];0.2973611111111111
366;jonsefcik;"there's not much to say about this one other than its pretty great. many shots are framed so beautifully, they look like a painting you could hang on your wall. the 3 hours fly by, and the spielberg camp isn't too distracting. this is my second viewing; on my first watch, i thought the ending was kind of cheesy, reminding me of hacksaw ridge, and the use of color and black and white was a bit on the nose. on my last watch though, it really affected me emotionally. there is one issue i had with the scene where the workers are forced to run in a circle naked, but i can't talk about it since my old review was automatically deleted, i think because certain words got flagged.";26 November 2020;9;['much', 'other', 'great', 'many', 'second', 'first', 'black', 'white', 'last', 'naked', 'old', 'certain'];0.1429653679653679
367;movieguy81007;schindler's list is a great film.even though it is a graphic telling of the holocaust. i think liam neeson should have won for best actor.i still think tommy lee jones deserves his oscar for the fugitive. don't get me wrong i still think ralph fiennes did a great performance. i think this is steven spielberg's best work. i think the cinematography is great. this movie was filmed in poland. i'm glad steven spielberg shot this movie in black & white. schindler's list is better than saving private ryan. i am so glad steven spielberg won best director for this movie. people who hate this movie do not know what a good movie is.;29 January 2006;10;['great', 'graphic', 'liam', 'good', 'wrong', 'ralph', 'great', 'good', 'great', 'glad', 'black', 'well', 'private', 'glad', 'good', 'good'];0.4256410256410256
368;QStrum;"schindler's list is not only a pure masterpiece but, for me, it is one of the greatest films ever made in the world. the film starts off to reveal a womanizing, nazi business man who profited off of slave labor. the nazi business man is of course oskar schindler. oskar is just like most men. he has a love for good wine, beautiful women, and pursues happiness through the success of his business. but on his journey to a successful business, millions of jews were being killed during a time which most label as one of the darkest periods of human history. as oskar made money, innocent people were being murdered. that's when the self-centered, often money hungry oskar steps in and gives up his goal of having a successful business to save the lives of over 1,000 jews. this film is about redemption and was beautifully photographed in black and white by janusz kaminski (cinematographer). at the helm is no one other than steven spielberg, who brilliantly called non-pretentious shots and brought back to life a time and period most want to forget, but shouldn't. this film is a must see by me. i give the film an ""a+"" (wishing i could give it a higher grade than that) and a 10 out of 10...";14 April 2000;10;['pure', 'great', 'most', 'good', 'beautiful', 'successful', 'most', 'dark', 'human', 'innocent', 'hungry', 'successful', 'black', 'white', 'other', 'non', 'pretentious', 'high'];0.3114136904761905
369;shattenjager777;"""schindler's list"" isn't by any means a bad film, but it's not particularly good either (a decent way of describing spielberg's entire career). some elements of the film are very good, even excellent, but it has issues that are too deep to be overcome, making it an overall mediocre work that certainly doesn't deserve the high praise it has gotten (much of which is because of spielberg's treatment of the film itself--donating his salary to charity, having the film sent to high schools around the country, etc.). the film's issues begin with its main character, who begins the film as a complex, interesting character who seems to possess a moral flexibility that would have been a great asset in such a changing society as his and then is reduced to a simple man with a conscience despite his surroundings. the transformation is unwelcome and not at all credible, since it seems to be precipitated by absolutely nothing (the holocaust has already begun around him, so that cannot be the precipitating event.) the change is made all the more ridiculous by the epilogue of schindler's later life, which makes it clear that the first version of his character is more accurate. liam neeson performs very capably in the role, especially in the vastly more interesting opening scenes, but his performance is not enough to save such a ridiculous character arc. there is also a terrible lack of focus in the film, as it spends such a large amount of time dealing with its villain, amon goeth, as to take away from schindler's presence in the film. goerth is also a more exciting character than the second schindler and performed with such an incredible menace and dark intelligence by ralph feinnes that the viewer can easily long to see more of goeth and less of schindler, which is not a good thing for a film with such moral certainty. beyond these problems, there is the visual style of the film, which is a blatant rip-off of alain resnais's ""night and fog."" the black and white past with color present footage, intended to connect the past to the present, is clumsily done, as the subject of the holocaust's connection to the present is never once broached within the film. the colorization of the red swastika and girl's jacket also adds absolutely nothing to the film. it's pointless and smacks of spielberg trying to prove his own depth. however, ""schindler's list"" does have its fine points. the film is still quite pretty to look at, including an incredibly beautiful, depressing image of jewish graves as a nazi road, and a number of other truly beautiful images that capture the sorrow of the holocaust extraordinarily well. the acting is also truly excellent, highlighted by ralph feinnes in a tragically under-noticed turn as amon goerth. finally, john williams's score is hauntingly beautiful and has an understatement the film would have done well to mimic. these are cosmetic elements, perhaps, and they certainly don't make up for the film's major flaws, but they certainly improve the film from the train wreck it might otherwise have been. overall, ""schindler's list"" is an overrated, average film. the performances and score are top-notch, but its message is not sent as vividly as it is by some other films about the same subject (most notably the aforementioned ""night and fog"") and its characterization of its protagonist leaves a lot to be desired. it's not a waste of time, but films such as ""night and fog,"" sidney lumet's ""the pawnbroker,"" roman polanski's ""the pianist,"" and roberto benigni's ""life is beautiful"" explore the holocaust much more poignantly with far less fanfare.";23 April 2007;5;['bad', 'good', 'decent', 'entire', 'good', 'excellent', 'deep', 'overall', 'mediocre', 'high', 'much', 'high', 'main', 'complex', 'interesting', 'moral', 'great', 'simple', 'unwelcome', 'credible', 'ridiculous', 'later', 'clear', 'first', 'accurate', 'interesting', 'enough', 'ridiculous', 'terrible', 'large', 'exciting', 'second', 'incredible', 'dark', 'ralph', 'more', 'less', 'good', 'such', 'moral', 'visual', 'blatant', 'black', 'white', 'present', 'red', 'pointless', 'own', 'fine', 'pretty', 'beautiful', 'jewish', 'other', 'beautiful', 'excellent', 'ralph', 'beautiful', 'cosmetic', 'major', 'overrated', 'average', 'top', 'other', 'same', 'aforementioned', 'such', 'roman', 'beautiful', 'less'];0.1593567588325652
370;o-31546;schindler's list is one of the most critically acclaimed films in the 1990s. this steven spielberg historical movie, based on the life of oskar schindler, an ethnic german businessman who saved the lives of more than a thousand mostly polish-jewish refugees during the holocaust by employing them in his factories. for stern, a job in a war-related plant could mean survival for himself and the other jews working. ----yidioo, my name and site;20 June 2017;9;['historical', 'ethnic', 'german', 'more', 'polish', 'jewish', 'other'];0.075
371;bnm81510;"this grandiose opus spielberg directed to cement his name as a ""serious"" filmmaker, stands in a very dubious position : its very subject is so sacred and untouchable to the civilized world (including film critics), that questioning the film's integrity as of late has been almost equated to denying the holocaust itself. the truth, however is bitter: ""schindler's list"" is far from perfect. spielberg, previously known for his family-oriented, gawking adventure yarns that usually were as far away from tangible reality as possible, indeed has surprised everyone with the heartwrenching brutality of the jewish victims' suffering, which he vividly depicts. the most powerful scenes in the film work on a purely instinctive level: they're silent and do not involve familiar individuals, they play almost like some perversely voyeuristic yet priceless footage of nazi atrocities. the wisely chosen, eloquent black and white cinematography is a definite highlight. everything else, for the most part, has spielberg at his old game: he was always best at spectacle, and worst at character development. a dozen or so jews are singled out as ""types"", and are traced throughout the film. in over three hours, we learn absolutely nothing about them, they're merely sheep to be saved by schindler. the man himself is provided with almost no real explanation for his change from an opportunistic slaveowner to a righteous saint-like figure. in the last ten minutes, he simply steps out of character and lapses into a stagy farewell; seductively tearjerking, but completely out of place in a movie that aspires to an authentic representation of the holocaust. the only character that even begins to approach three-dimensionality is the local nazi henchman , (ralph fineness), one of the most interesting portrayals of a villain in recent cinema. despite its considerable problems, ""schinler's list"" is still widely used to introduce the new, unsophisticated audience to the mid-twentieth century horrors: whether or not is should be, remains open to debate.";20 April 1999;8;['grandiose', 'serious', 'dubious', 'very', 'sacred', 'untouchable', 'civilized', 'late', 'bitter', 'perfect', 'tangible', 'possible', 'jewish', 'powerful', 'instinctive', 'silent', 'familiar', 'voyeuristic', 'priceless', 'eloquent', 'black', 'white', 'definite', 'most', 'old', 'good', 'real', 'opportunistic', 'righteous', 'like', 'last', 'stagy', 'authentic', 'only', 'local', 'interesting', 'recent', 'considerable', 'new', 'unsophisticated', 'mid', 'twentieth', 'open'];0.1762539184952978
372;Servo-11;i have lost my enthusiasm for any steven spielberg movies over the past several years, ever since he made the switch from good entertainment to preachy message movies showing people all angsty and heartfelt and noble, emotions which he approaches with all the subtlety of gallagher and his sledge-o-matic. spielberg's films are now more like the corny ramblings of grandpa in his dotage where good people are really good and bad people are bad and even people who are in that grey zone are given a black or white role in the end. it's all quite tedious to watch. it took me a long time to finally get through schindler's list, as it did saving private ryan, because i was all too aware the entire time that i was being manipulated -- what to feel and when to feel it. some reviewer put it best when he likened spielberg to the wizard of oz, hiding behind a curtain and pushing buttons and pulling switches on people's emotions. then he is hailed as an artist and a genius when it's all gross manipulation. liam neeson did give a good performance. his character had more depth to explore than ralph fiennes. excellent actor fiennes may be, but he was saddled with a pitifully cardboard character. still, i rooted for him until the end. if i want to learn about the holocaust, i'll watch a documentary and see the facts and have genuine emotions, not be told what to feel. jaws, jurassic park, and the indiana jones movies are plain fun and have the true spielberg touch, doing what he does best. 3/10;31 October 2002;3;['past', 'several', 'good', 'heartfelt', 'noble', 'matic', 'good', 'good', 'bad', 'bad', 'black', 'white', 'tedious', 'long', 'private', 'aware', 'entire', 'gross', 'good', 'more', 'ralph', 'excellent', 'genuine', 'plain', 'fun', 'true'];0.1507936507936507
373;GEM-20;"what i am about to say may seem absurd, yet it is the truth from my heart. there are movies that everyone should see, yet one viewing would suffice. there are films that have such powerful messages, with images that are beyond words. they are burned into your consciousness forever. ""schindler's list"" is such a film. it remains steven spielberg's finest achievement. in fact, it is the greatest accomplishment in cinema. eleven years after seeing the film, portions still linger in my mind's eye. obviously, a film like this can never be matched. spielberg never tried to. he let it speak for itself. these days, with the advent of dvds and high-definition screens, i have never felt totally compelled to buy ""schindler's list"" on disc. perhaps i should, and maybe i will. it's not that i do not want to see the movie again, and it is certainly not that i think it is a bad film. the truth is that it so conveys its message so powerfully, it succeeds at what it is trying to do in ways that words cannot describe. out of four stars, i rate this one *****. that's right, even four stars are not adequate. george";1 February 2005;10;['about', 'absurd', 'such', 'powerful', 'fine', 'great', 'high', 'bad', 'right', 'adequate'];0.1217460317460317
374;nealklein;"for anyone to adapt the novel as well as spielberg has, that person would have to be a genius. the story is long, involved, and makes no bones about the ambivalence and inconsistence of oskar schindler. the tale is not nearly as simple as that of rescue. the adaptation and direction are perfect ... with one exception. the ending is rushed, the melodramatic speech by schindler is terribly out of tone with the movie, and the playing of ""jerusalem of gold"" over the placing of stones on the schindler grave is ludicrous to anyone who is jewish and over forty. the last ten minutes of ""schindler's list"" are pure and unfortunate hollywood, plain and simple. but the film has so much power and masterful storytelling in it that these flaws are tiny by comparison. the performances are heartbreaking, the tension tight and often less predictable than anyone could think, and the touches of color in the black & white film are symbolically exact. what happens in this movie is such a powerful illustration of anti-semitism and the backdrop of nazism that it is unquestionably required viewing for anyone who needs to see how insidious and destructive prejudice is, and how the holocaust changed the world of the 20th century. my father and i saw this in the theater. he survived auschwitz-bierkinau and matthausen. when he walked out of the movie, he clucked his tongue and stated flatly, ""it was worse than that."" i was in tears for hours. the disparity in that moment said much more to me than the movie itself about the story spielberg had taken upon himself to tell. so be warned that this film is not for the faint of heart. oddly, the cynics will probably view this movie with inexplicable dispassion. after all, how could anything this horrible have ever taken place within our lifetime?";2 January 2003;10;['long', 'simple', 'perfect', 'melodramatic', 'ludicrous', 'jewish', 'last', 'pure', 'unfortunate', 'plain', 'simple', 'much', 'masterful', 'tiny', 'heartbreaking', 'tight', 'predictable', 'black', 'white', 'exact', 'powerful', 'anti', 'insidious', 'destructive', 'bad', 'more', 'inexplicable', 'horrible'];-0.0429653679653679
375;RoBiN_SinGH211221;"the movie started out pretty innocently, and for the first 20 minutes, i was wondering where the movie was going. then it started to happen. the horrible cruelty of concentration camps. oskar schindler is an example of a man that no matter what the situation, there are people who won't go along with the cruelty of society. i'm sure it took courage to do what he did, because one wrong move and you'll be dead. movie brought to life this great man who really shouldn't be forgotten, and thanks to steven spielberg, i think he'll be remembered for generations to come. movie like this should be made once in a while. not that movie should be used for evangelistic purposes but some story should be told well, and movie is still the best vehicle to do so. i still think that oskar shindler's last words in this movie was one of the best dialog in movie history - ""why did i keep this badge ? i could have saved a person. why did i keep this car ?, i could have saved five more people.""";11 August 2020;10;['first', 'horrible', 'sure', 'wrong', 'dead', 'great', 'evangelistic', 'good', 'last', 'good', 'more'];0.175
376;wereuat06-1;this movie depicts the jews fight to stay alive and showed what they really went through. it shows the story of one man who could change heart with the views of what happened during those years and why it happened. that will always be a question why. steven spielberg hits the movie rite on the spot and makes you feel as if your there. he brings it a ll back to life. everyone gave off amazing performances. this is spielberg's arguably greatest achievement other then saving private ryan. at the end it makes you feel a little good inside to know what oskar schindler did for the jews. this movie deserves all the oscars it one and more i think this is one of the most amazing story's ever told on screen by one of the greatest directors ever to hit the big screen. i give it a 15 out of 10.;22 November 2006;10;['alive', 'rite', 'amazing', 'great', 'other', 'private', 'little', 'good', 'amazing', 'great', 'big'];0.32875
377;ginlabgainz;people think it's a great movie because they are told it's a great movie ...depends on what u like. i see terrible movies ranked high and great movies ranked low..ignore all ratings and if u like the plot watch it and enjoy it.if u don't like the plot then don't waste your time..;9 July 2021;3;['great', 'great', 'terrible', 'high', 'great', 'low'];0.26
378;paulccarroll3;"this isn't old news. it happened just a short while ago, when my father was young. it keeps on happening, over and over. this film so perfectly captures the story of a moment. when hatred endemic to the system, met the industrial ability to technically do what had been tried many times in the past, but just wasn't able to yet: destroy a whole group of people through racial cleansing. just as slavery wasn't something created in america, one group trying to completely wipe out another wasn't invented by the nazis. but they had the modern technology to take genocide to extremes unavailable till this point in history. war is so fascinating because of the focus it puts on the extremes of human behavior. but it is so heartbreaking to know what men will do to other men, when they don't consider ""them"" to be equally deserving of human compassion and concern. this movie brilliantly tells just one story, one incident, of the never ending evil that hatred breeds. unfortunately we must never let our guard down, individually, and as a nation. we must not be the ones who let evil grow just because we won't stand up against tyrannically inspired hatred of ""others"". look around, be on guard!";20 November 2020;10;['old', 'short', 'young', 'industrial', 'many', 'able', 'whole', 'racial', 'modern', 'unavailable', 'fascinating', 'human', 'heartbreaking', 'other', 'deserving', 'human'];0.2312499999999999
379;Mokhtaryassen;great story for such a tragedy, well written, amazing acting, touchy moments, although i don't agree with everything happened in it.;5 August 2020;10;['great', 'amazing', 'touchy'];0.7000000000000001
380;amitjodha99;the movie looks honest, whether it is or not is not for me to decide. 6,000,000 deaths and 1200 lives provide a decent contrast and real situation, though the movie may not satisfy people belonging to believes involved in the movie. it is clear that it's a story of a small island lost somewhere in a gigantic ocean, the characters shown in the film are those who live and hence it doesn't really hit that hard emotionally, but in the climax where schindler realizes the value of human life really hits that chord rather strongly. things are modified to suit the flow of the story but the overall conclusion is not far from the reality, this is somewhere in the realm of fantasy fabricated into a real story. overall, it's a must watch for someone who would like to get an idea about the hardships the life can throw at us and the level where a human can go either in absolute presence or absence of power. also, i would like to appreciate that in spite of involving sentiments of different parts of society, this movie has hold it's position so high on imdb, if this would be a tad shorter and a little less cliche, this would have been above the godfather.;5 August 2018;10;['honest', 'decent', 'real', 'clear', 'small', 'gigantic', 'human', 'overall', 'real', 'absolute', 'different', 'short', 'little', 'less'];0.0556818181818181
381;leosmith-11166;schindlers list, starring liam neeson, and directed by steven spielebergs, tell the real tale of a nazi leader, oskar schindler, and how he saved 1,2000 jews from torture and punishment. the film is one of the finest films made, and dells deep into a shameful past. the film, which is black and white(which really adds authenticity to the film), displays how horrible the holocaust was. the film also demonstrates that one man can make a difference, and in this case, that man is oskar schindler. the one scene that will never leave the minds of the audience, is the girl in the red coat. in one of the only colored parts of the black and white film, the scene has a real impact, and shows the horror that really happened. schindler's list is a touching film and, combined with chilling reality and beautiful cinematography, the film ends up being the greatest holocaust film of all time.;23 November 2015;8;['real', 'fine', 'shameful', 'black', 'horrible', 'red', 'only', 'colored', 'black', 'white', 'real', 'touching', 'chilling', 'beautiful', 'great'];0.1083333333333333
382;skyfall-33402;really surprised at how many people rate this a 1/10. spielberg's directing, william's score and neeson's acting shows just how gruesome the holocoust really was.;28 April 2018;10;['surprised', 'many', 'gruesome'];-0.1333333333333333
383;like_cc;the plot is touching and the momentum is tragic, and the documentary filming technique with black-and-white photography as the main tone makes the film have a real effect, which is touching and thought-provoking. the use of the film language in the film is excellent.when showing the tragic encounter of the jews, a red appeared in the scene. in the scene of the massacre of the jews by the stormtroopers, the little girl in red formed an extremely strong contrast with the picture produced a very artistic ...;10 May 2020;9;['tragic', 'black', 'white', 'main', 'real', 'tragic', 'little', 'strong', 'artistic'];-0.1463541666666666
384;faincut;"steven spielberg made a lot of money out of his successful film, and yes, he also finally received an oscar (although i think some of his earlier work should receive one too). there are many interesting stories about the holocaust and wwii, and i wonder what attracted spielberg to schindler's story so much. well, if you saw the film you can see that what spielberg and schindler have in common is money and ambition. spielberg in my point of view is a great producer/business man. he knows how to make money (even for the holocaust). i believe that is why spielberg's so attracted to schindler's character. don't get me wrong, spielberg has also values as well, and it is said that most of what the film has earned spielberg donated to the holocaust foundation. spielberg is a franchise but i get the feeling that he cares. so in parallel to schindler's character that evolves through the film, spielberg uses the money he earns to make some good. schindler is presented as a business man, who is interested in making money - actually a war profiteer. but something changes in his plan, schindler learns slowly that the nazi ideology is stupid and evil, and he goes on a process through the film of purging himself out of this ideology. he starts to care for ""his jewish workers"", and by the end of the film he even cries, not for the loss of money, but for the life he could have saved. there are many scenes in this film, created in detail, through the help of survivor's testimonies. some of them are extremely violent or contain nudity. those scenes, which are shot brilliantly, are required for realism and i really like them, as i believe that such appalling violence is reserved only in film and not in our life. i find schindler's list as a visual experience one should not miss, as it helps you grasp the horror and violence of the nazis. since hollywood controls the world market of cinema, this movie is a breakthrough, bringing the story of the holocaust to the whole world.";6 May 2005;10;['successful', 'early', 'many', 'interesting', 'common', 'great', 'wrong', 'most', 'good', 'interested', 'stupid', 'evil', 'jewish', 'many', 'violent', 'such', 'appalling', 'visual', 'whole'];0.0552631578947368
385;Andreapworth;i feel really goofy trying to write anything about this film. it's all been said on this site and most of it is true. the first thing to underline is that ralph f. should have won best supporting actor in a supporting role. i was so stunned that he did not. he is so good that for months i didn't know he wasn't german. and his character is truly vile. read up on the real amon goeth and you will see what an evil man he portrayed. he probably didn't care, but good golly. secondly, having dated an observant jew for a long time, i can attest to the talmud quotation. my boyfriend believed and lived that precept. no, this film is not earth-shaking, but once you see it, please remember that some of the people who made the film with spielberg were, themselves, survivors. if you remember that oscar ceremony, you might remember that one man got up to accept the award and gave the numbers that he had tattooed on his arm. it really happened!;22 February 2013;10;['most', 'true', 'first', 'good', 'stunned', 'good', 'german', 'vile', 'real', 'evil', 'good', 'observant', 'long'];0.2388888888888889
386;trminator-35198;this film had good acting and felt more like a documentary than a dramatization. the violence, the camera angles, and the emotion, all felt real and conveyed just how tragic and unfair this historical happenstance truly was. not for the emotionally sensitive.;17 January 2019;8;['good', 'real', 'tragic', 'unfair', 'historical', 'sensitive'];-0.14
387;kbouck;"believe it or not...i rented this movie back in 93 or 94 when it was first released, and didnt understand much of it and didnt even watch all of it. i turned it off out of boredom and confusion. at that time i knew nothing about wwii, nor did i really care. lately, i have been reading alot about wwii,hitler,himmler, and have been reading survivor stories from concentration camp survivors, particularly auschwitz. i have also read many stories on the other concentration camps, and have come across many more stories of camp and ghetto survivors, and have read them all with sadness, but with interest. i have even had the pleasure of corresponding with an auschwitz survivor and schindlers list seems very realistic as to what actually happened in the camps and ghettos. the movie is very easy to understand if you have basic knowledge of wwii and the holocaust. liam neeson plays oskar schindler, a nazi businessman who wants to hire some camp jews as cheap slave labor to work for him (as many many companies did back then). these people that work for him are treated with a little respect and given decent working conditions. soon many other jews are depserate to work for him, as they realise that could mean they will not die in the camps. oskar starts to get extremely irritated when he learns that the evil camp ss amon goeth (played by ralph fiennes) is killing many of his workers without good cause and wants the killings to stop. he then finds out that many of his workers will be sent to auschwitz, where death is almost certain, unless something is done. he then uses his power and money to bribe many high ranking nazi officials to bringing his workers to another country via train to have them work in a plant, where they will be saved from execution. although he loses just about everything in the process, saving the lives of more than 1000 jews proved worth it in the end, afterall, ""you save one life...you save the world entire."" i was surprised they even threw in a small role of the ""angel of death"", the evil dr. josef mengele, who basically was responsible for the death of many many jews, via the gas chamber, and his horrible, cruel,useless experiments. he was the one at auschwitz who walked around determining who was fit to work, and who should die. if you were an older person, sick, weak,or had a small child, you were most likely sent to the gas chamber. this is an outstanding movie and i'm very glad i rented it. i highly recommend it to everyone. kudos to steven speilberg for this masterpiece.";5 July 2000;9;['much', 'many', 'other', 'many', 'more', 'ghetto', 'realistic', 'easy', 'basic', 'cheap', 'many', 'many', 'little', 'decent', 'many', 'other', 'depserate', 'irritated', 'evil', 'ralph', 'many', 'good', 'many', 'certain', 'many', 'high', 'more', 'worth', 'entire', 'surprised', 'small', 'evil', 'responsible', 'many', 'many', 'horrible', 'cruel', 'useless', 'fit', 'old', 'sick', 'weak', 'small', 'outstanding', 'glad'];0.0953541666666666
